0,label
"[1.33988307e-01 1.16041345e-01 8.32497988e-02 ... 2.00645012e+02
 2.04424279e+02 2.04695825e+02]",7
"[  0.23603701   0.20457605   0.22245545 ... 172.0053954  191.04629809
 199.75201375]",7
"[7.34598863e-02 0.00000000e+00 1.67686547e-02 ... 1.79804050e+02
 2.00156124e+02 1.88208690e+02]",7
"[  0.           0.           0.         ... 189.34282781 188.44858029
 203.01991211]",7
"[  0.33527478   0.           0.         ... 185.58372196 188.26405947
 147.74894225]",7
"[1.33746841e-01 2.24347968e-03 1.75993025e-03 ... 1.43845253e+02
 1.86677910e+02 1.98944453e+02]",7
"[2.22863562e-01 1.13190245e-01 1.26040508e-01 ... 1.90898755e+02
 1.93337984e+02 1.89676132e+02]",7
"[  0.           0.           0.         ... 190.4814152  185.27192954
 189.19382093]",7
"[  0.           0.           0.         ... 193.90832263 187.7804445
 175.58814504]",7
"[  0.           0.           0.         ... 192.47809537 188.31174986
 165.44110322]",7
"[  0.           0.           0.         ... 205.02418512 189.13998596
 200.34560518]",7
"[  0.23111462   0.28300896   0.22991057 ... 185.9606861  175.97599332
 213.20121163]",7
"[1.47100521e-01 0.00000000e+00 0.00000000e+00 ... 1.85046071e+02
 1.94424220e+02 1.77873770e+02]",7
"[2.20415037e-01 8.49886129e-02 3.36947647e-02 ... 1.59516783e+02
 2.00686509e+02 1.96750423e+02]",7
"[2.19265245e-01 1.73737993e-01 1.51973739e-01 ... 2.13343431e+02
 1.96610397e+02 1.96540125e+02]",7
"[2.47625043e-01 5.90298522e-02 0.00000000e+00 ... 1.77644213e+02
 1.95168678e+02 2.00066647e+02]",7
"[3.15939892e-01 1.69230699e-01 8.38315340e-02 ... 1.92059583e+02
 1.88571607e+02 1.99245138e+02]",7
"[2.26856237e-01 2.26856237e-01 6.14139846e-02 ... 1.98765153e+02
 1.74908174e+02 1.94820443e+02]",7
"[  0.           0.           0.         ... 193.92194075 190.8117727
 187.90731726]",7
"[2.30054033e-01 2.30054033e-01 8.76239754e-02 ... 1.95183791e+02
 1.92407045e+02 1.85379691e+02]",7
"[1.38639873e-01 1.91586065e-01 1.33243577e-01 ... 1.95563135e+02
 1.84964646e+02 1.98391143e+02]",7
"[1.69066489e-01 1.94777490e-01 2.72933706e-01 ... 1.96431551e+02
 1.86023955e+02 1.90189281e+02]",7
"[2.34587068e-01 1.20444868e-01 1.27896793e-01 ... 2.01427761e+02
 1.95707487e+02 1.68875676e+02]",7
"[  0.22098569   0.20015574   0.22098569 ... 197.7047211  197.08657428
 186.21908972]",7
"[2.56276229e-01 2.56276229e-01 1.27956852e-01 ... 1.95209615e+02
 1.97191527e+02 2.10863990e+02]",7
"[2.18354101e-01 8.59661431e-02 1.38979333e-01 ... 1.90730345e+02
 2.04989134e+02 2.03090131e+02]",7
"[2.20339890e-01 1.28274329e-01 1.68368460e-01 ... 2.10910171e+02
 1.91154003e+02 1.93314843e+02]",7
"[1.64090243e-01 5.23595033e-02 1.22737790e-01 ... 1.92002392e+02
 1.89270601e+02 1.66409825e+02]",7
"[7.92331529e-02 4.28075840e-02 1.34133757e-01 ... 1.71671593e+02
 1.69320196e+02 1.87501471e+02]",7
"[  0.           0.           0.         ... 190.34459217 203.31651588
 198.76680156]",7
"[  0.32631847   0.32631847   0.32631847 ... 185.14622093 184.88857955
 183.17361607]",7
"[  0.26355054   0.21111735   0.26355054 ... 161.80037273 186.86172676
 197.4210113 ]",7
"[2.35079083e-01 2.35079083e-01 1.13088532e-01 ... 2.02981510e+02
 1.83648109e+02 1.93375199e+02]",7
"[1.93786354e-01 1.43251128e-02 0.00000000e+00 ... 1.82959673e+02
 1.81336019e+02 1.61406912e+02]",7
"[2.11749738e-01 2.11749738e-01 1.52756035e-01 ... 1.86151978e+02
 1.96121241e+02 1.71134673e+02]",7
"[1.26087841e-01 1.77912675e-01 8.55237926e-02 ... 1.69120812e+02
 1.66964334e+02 1.81777410e+02]",7
"[  0.           0.           0.         ... 199.58420559 205.74633237
 200.35161441]",7
"[3.48135488e-01 6.90946627e-02 3.71213866e-04 ... 1.92617598e+02
 1.79065155e+02 1.88430757e+02]",7
"[2.27782389e-01 1.19595125e-01 6.03924392e-02 ... 1.71513103e+02
 2.03274293e+02 1.86839697e+02]",7
"[2.86101907e-01 7.11927390e-02 1.25612173e-01 ... 1.81517818e+02
 1.90035289e+02 1.99801247e+02]",7
"[1.90701922e-01 1.58669471e-01 3.24678398e-01 ... 1.84432568e+02
 1.95773053e+02 1.51516807e+02]",7
"[  0.           0.           0.         ... 175.14008788 182.82750325
 174.99212644]",7
"[2.67644256e-01 1.21132208e-01 1.21997363e-01 ... 1.85930824e+02
 1.63240688e+02 1.98100554e+02]",7
"[  0.           0.           0.         ... 172.0738107  177.03570584
 182.49046694]",7
"[  0.           0.           0.         ... 154.80866386 172.79581142
 193.35767073]",7
"[3.90842686e-01 5.38539780e-02 6.39057776e-02 ... 1.88131799e+02
 1.75924473e+02 2.02546979e+02]",7
"[  0.5          0.           0.         ... 193.91103074 182.57496638
 184.18278726]",7
"[2.22642462e-01 1.58491312e-01 6.54477840e-02 ... 1.86545627e+02
 1.90311079e+02 1.81958874e+02]",7
"[  0.           0.           0.         ... 196.49454867 187.77145253
 168.8592389 ]",7
"[2.24071287e-01 2.14865986e-01 1.81000237e-01 ... 1.63111975e+02
 1.80244523e+02 1.89050346e+02]",7
"[0.00000000e+00 2.24017653e-03 0.00000000e+00 ... 1.88972239e+02
 1.91527012e+02 1.79608650e+02]",7
"[3.10867432e-01 6.44062287e-02 3.42396280e-01 ... 1.92051011e+02
 1.82947239e+02 1.81185043e+02]",7
"[2.37362649e-01 9.80740866e-02 2.21749159e-02 ... 1.99838624e+02
 1.81057858e+02 1.93479886e+02]",7
"[6.92639612e-02 1.59070603e-01 1.16146343e-01 ... 1.48404340e+02
 1.86894921e+02 1.92332552e+02]",7
"[  0.32737834   0.           0.22499797 ... 166.27568097 173.93425467
 170.67957161]",7
"[  0.           0.           0.         ... 189.1262648  185.6752696
 177.74189381]",7
"[1.81417719e-01 2.31663927e-01 8.59436110e-02 ... 1.83008760e+02
 1.91640123e+02 1.93152579e+02]",7
"[2.71006235e-01 7.87215440e-02 1.07393209e-01 ... 1.48608073e+02
 1.79813161e+02 1.82815218e+02]",7
"[2.57760923e-01 6.52530789e-02 2.32992119e-01 ... 1.77090547e+02
 2.00005662e+02 1.84995867e+02]",7
"[2.51833460e-01 0.00000000e+00 2.19998261e-02 ... 1.73251993e+02
 1.89737174e+02 1.72761298e+02]",7
"[1.08209006e-01 6.94398844e-02 1.69249320e-01 ... 1.90054012e+02
 1.86383520e+02 1.95401306e+02]",7
"[6.27517109e-01 8.02461234e-02 7.67423464e-02 ... 2.01240276e+02
 1.88241226e+02 2.00854102e+02]",7
"[2.17504360e-01 8.39890842e-02 1.27668669e-01 ... 1.72501987e+02
 1.74270619e+02 2.09337293e+02]",8
"[  0.           0.           0.         ... 167.04514749 190.28670057
 195.11367057]",8
"[2.27587567e-01 1.38176746e-01 2.27587567e-01 ... 1.76940753e+02
 2.01629953e+02 1.86932414e+02]",8
"[  0.           0.           0.         ... 180.33509848 205.83673959
 203.05619809]",8
"[9.49333716e-02 0.00000000e+00 0.00000000e+00 ... 1.88307949e+02
 1.92109448e+02 1.93810311e+02]",8
"[2.21145001e-01 2.21145001e-01 2.93866068e-02 ... 1.88281630e+02
 1.89886765e+02 1.93865291e+02]",8
"[  0.           0.           0.         ... 182.72291081 183.99213861
 175.03659651]",8
"[2.41664912e-01 7.76582982e-02 8.15175340e-03 ... 1.84995424e+02
 2.01371274e+02 1.89396886e+02]",8
"[2.23502141e-01 2.23502141e-01 5.88638505e-02 ... 1.89878452e+02
 1.93352225e+02 1.98650016e+02]",8
"[1.23795605e-01 1.63333616e-01 1.72698417e-01 ... 1.89449344e+02
 1.88101472e+02 1.93374726e+02]",8
"[2.23476659e-01 2.23476659e-01 1.36780389e-01 ... 1.77188848e+02
 1.91249763e+02 1.99932089e+02]",8
"[2.32684767e-01 1.54027014e-01 1.16599371e-01 ... 1.94582346e+02
 1.77967780e+02 1.98107059e+02]",8
"[3.26571882e-01 1.97105996e-01 3.26352346e-01 ... 1.54542771e+02
 1.86653619e+02 1.97671877e+02]",8
"[2.67685363e-01 0.00000000e+00 2.33355959e-02 ... 2.02189678e+02
 1.91343778e+02 2.02957565e+02]",8
"[  0.           0.           0.         ... 201.51949994 216.26236375
 204.14702247]",8
"[2.56821118e-01 9.08180635e-02 5.87561097e-02 ... 1.76186119e+02
 1.92090467e+02 1.73413493e+02]",8
"[  0.           0.           0.         ... 183.78356846 192.02157032
 189.0810222 ]",8
"[2.86809422e-01 1.02279077e-01 1.12254598e-01 ... 1.87200534e+02
 1.88030002e+02 1.80487875e+02]",8
"[  0.22916942   0.20956564   0.22916942 ... 190.02308451 188.72775921
 192.47566149]",8
"[  0.           0.           0.         ... 168.81865638 185.23878288
 201.49396498]",8
"[  0.           0.           0.         ... 189.2146365  193.57597099
 208.5148204 ]",8
"[2.20468214e-01 6.19592508e-02 8.27261131e-02 ... 1.90961137e+02
 2.06267666e+02 1.81786803e+02]",8
"[2.35928323e-01 1.86811167e-01 2.15596640e-01 ... 1.82929369e+02
 1.79681721e+02 2.08801435e+02]",8
"[  0.           0.           0.         ... 189.54567688 202.71923756
 189.15612401]",8
"[2.03721976e-01 1.88447918e-01 1.72145112e-01 ... 1.96482645e+02
 2.02108173e+02 2.01163909e+02]",8
"[2.17903337e-01 1.74832545e-01 1.13305378e-01 ... 2.10165185e+02
 1.83174024e+02 1.74315158e+02]",8
"[  0.           0.           0.         ... 205.20322939 207.08897337
 192.97615011]",8
"[2.28637474e-01 9.32994891e-02 2.02563517e-01 ... 1.86907154e+02
 1.92157623e+02 1.89855951e+02]",8
"[3.57961809e-01 4.93065694e-02 1.69181669e-01 ... 2.02199102e+02
 1.77794690e+02 1.90111029e+02]",8
"[2.27372541e-01 1.56375226e-01 1.03874725e-01 ... 1.97014991e+02
 2.03636588e+02 1.88687953e+02]",8
"[2.91125076e-01 1.37855158e-01 2.29709683e-01 ... 1.78664342e+02
 2.04165387e+02 2.02890609e+02]",8
"[  0.23196835   0.18508493   0.205666   ... 150.48952121 177.24364472
 183.02761578]",8
"[1.04590479e-01 0.00000000e+00 3.76369645e-04 ... 1.81518283e+02
 1.96486524e+02 1.90623542e+02]",8
"[1.76040607e-01 1.76907158e-01 1.46239112e-01 ... 1.78970851e+02
 1.96835809e+02 1.95695671e+02]",8
"[  0.           0.           0.         ... 192.91032839 208.33972411
 185.15855445]",8
"[  0.3436303    0.           0.         ... 173.04680992 173.11997849
 177.18455885]",8
"[  0.           0.           0.         ... 193.17935692 184.86875845
 194.69547278]",8
"[  0.           0.           0.         ... 201.85613652 183.4109664
 198.83940688]",8
"[2.01643558e-01 9.25340727e-02 3.92965784e-02 ... 1.56996556e+02
 1.98710904e+02 2.02963114e+02]",8
"[2.27119582e-01 8.83695662e-02 1.09216444e-01 ... 1.91725565e+02
 2.01512080e+02 1.80478355e+02]",8
"[2.76653756e-01 6.22805732e-02 8.11564164e-02 ... 1.97613900e+02
 1.92485544e+02 1.88580144e+02]",8
"[1.29942742e-01 7.26901654e-02 8.24687490e-02 ... 1.70970696e+02
 2.06174917e+02 2.04634818e+02]",8
"[3.27951938e-01 9.54759950e-02 4.80023322e-02 ... 1.88827950e+02
 1.93440399e+02 1.99548550e+02]",8
"[2.22520668e-01 1.21729592e-01 2.29560687e-01 ... 1.76503682e+02
 1.60956640e+02 2.00608383e+02]",8
"[2.63291923e-01 1.02037182e-02 8.48536640e-02 ... 1.85399001e+02
 1.73784369e+02 1.89232180e+02]",8
"[  0.           0.           0.         ... 176.59452311 190.06532132
 187.26491508]",8
"[2.30390772e-01 7.78155815e-02 2.30390772e-01 ... 1.63464517e+02
 1.90156248e+02 1.70679183e+02]",8
"[2.30891686e-01 1.13357685e-01 2.30891686e-01 ... 1.80304006e+02
 1.75639091e+02 1.91248169e+02]",8
"[3.91040964e-01 8.23741886e-02 0.00000000e+00 ... 1.87444895e+02
 1.75859436e+02 1.50559402e+02]",8
"[3.14402298e-01 1.71186902e-01 7.89564638e-02 ... 1.81246979e+02
 1.62861441e+02 1.83642174e+02]",8
"[1.66750759e-01 1.26188350e-01 1.41359779e-01 ... 1.92312753e+02
 1.98871391e+02 2.05456158e+02]",8
"[2.07017973e-01 4.75819848e-02 3.95038612e-02 ... 1.61377304e+02
 2.02408086e+02 1.84903492e+02]",8
"[1.88197383e-01 5.81462482e-02 1.04703678e-01 ... 1.74623375e+02
 2.08040010e+02 2.08589796e+02]",8
"[  0.           0.           0.         ... 203.68260632 168.98002673
 201.73639279]",8
"[9.90328566e-04 0.00000000e+00 1.38735530e-03 ... 2.08037701e+02
 1.96606941e+02 2.05088803e+02]",8
"[  0.           0.           0.         ... 175.0640555  189.43665584
 193.42844443]",8
"[2.25880417e-01 9.64215710e-02 1.98014791e-01 ... 1.90922237e+02
 2.11685458e+02 2.03250251e+02]",8
"[2.33951503e-01 1.92742087e-01 1.23321025e-01 ... 2.03577903e+02
 1.82973217e+02 1.73718795e+02]",8
"[1.69906138e-01 1.77064554e-01 1.64975828e-01 ... 1.63730251e+02
 1.91684379e+02 2.00997917e+02]",8
"[2.00719254e-01 6.78437135e-02 2.61564892e-01 ... 1.92202334e+02
 1.84334689e+02 2.04072694e+02]",8
"[1.00958511e-01 0.00000000e+00 0.00000000e+00 ... 1.93604391e+02
 2.03299483e+02 1.90173643e+02]",8
"[  0.           0.           0.         ... 178.7379986  184.06501661
 186.36660247]",8
"[2.19105418e-01 1.06729779e-01 1.68661762e-01 ... 1.87616860e+02
 1.70278831e+02 1.99586270e+02]",8
"[2.25885277e-01 1.29167321e-01 1.17183778e-01 ... 1.84062089e+02
 1.92203779e+02 1.68558993e+02]",8
"[1.59720999e-01 2.03997909e-01 4.67652462e-02 ... 1.75410365e+02
 2.04216663e+02 1.66246420e+02]",8
"[1.51969396e-01 1.54930054e-01 2.53705545e-01 ... 1.94069323e+02
 1.88491411e+02 2.04425460e+02]",8
"[2.32832543e-01 1.61196500e-01 2.34186446e-01 ... 2.00359142e+02
 2.09781410e+02 1.98580576e+02]",8
"[  0.29482322   0.           0.23995937 ... 149.23038056 164.1831471
 194.49875108]",8
"[2.88652580e-01 7.23238424e-02 0.00000000e+00 ... 1.77585687e+02
 1.84256920e+02 1.92126305e+02]",8
"[2.58707430e-01 2.91961643e-02 1.15698907e-01 ... 1.93112436e+02
 1.88684326e+02 1.67349137e+02]",8
"[2.19548553e-01 9.22347489e-02 1.60556811e-01 ... 1.94769770e+02
 1.86582670e+02 1.85451276e+02]",8
"[  0.           0.           0.         ... 175.87417127 190.20116722
 169.09549288]",8
"[2.30825070e-01 1.80238896e-01 2.37540284e-01 ... 1.80005239e+02
 1.98956460e+02 2.07892344e+02]",8
"[2.71495388e-01 4.96336549e-02 2.71495388e-01 ... 2.01976455e+02
 1.85977565e+02 1.76647609e+02]",8
"[2.41324357e-01 3.68025477e-02 9.89523629e-02 ... 2.07387238e+02
 1.80375907e+02 1.86722542e+02]",8
"[2.22413377e-01 5.80799314e-02 3.09260521e-02 ... 1.82707150e+02
 1.81024435e+02 1.87471366e+02]",9
"[  0.           0.           0.         ... 195.33648706 192.47604823
 201.05192865]",9
"[3.10144182e-01 0.00000000e+00 7.07441964e-02 ... 1.90472763e+02
 1.93717149e+02 1.92300772e+02]",9
"[3.10144182e-01 0.00000000e+00 7.07441964e-02 ... 1.90472763e+02
 1.93717149e+02 1.92300772e+02]",9
"[2.24890981e-01 9.05844769e-02 2.24890981e-01 ... 1.38377818e+02
 1.88348417e+02 2.03987833e+02]",9
"[2.73731443e-01 1.23009657e-01 2.24790968e-01 ... 2.01652037e+02
 2.00294331e+02 1.78231394e+02]",9
"[2.15914545e-01 1.39778649e-01 2.16758038e-01 ... 1.94931126e+02
 1.77683910e+02 1.75138921e+02]",9
"[1.68735197e-01 1.98069018e-01 2.29374981e-01 ... 1.87423265e+02
 1.98037617e+02 1.82994749e+02]",9
"[  0.           0.           0.         ... 203.52967643 191.13986039
 206.36333009]",9
"[2.25876202e-01 1.69724620e-01 2.25876202e-01 ... 1.98248794e+02
 1.74399039e+02 1.98831262e+02]",9
"[2.31103202e-01 1.07928140e-01 1.05514703e-01 ... 1.53050151e+02
 2.07760666e+02 1.90830519e+02]",9
"[2.55780443e-01 1.76786818e-01 9.11952510e-02 ... 1.92225887e+02
 1.92237826e+02 1.85181209e+02]",9
"[  0.           0.           0.         ... 175.48299187 186.85598337
 185.79711192]",9
"[2.32076995e-01 7.65467554e-02 8.10875942e-02 ... 1.98023138e+02
 1.98903260e+02 1.96919873e+02]",9
"[  0.           0.           0.         ... 201.92296477 206.51002919
 185.92149912]",9
"[2.30171356e-01 1.29648917e-01 1.25269517e-01 ... 1.90143173e+02
 1.99979768e+02 1.99591009e+02]",9
"[  0.           0.           0.         ... 169.30127728 180.66529406
 187.38390355]",9
"[2.18001968e-01 2.18001968e-01 1.84358251e-01 ... 1.74658344e+02
 1.81908185e+02 1.94904005e+02]",9
"[  0.37593038   0.           0.         ... 189.07295332 168.9338216
 203.51862253]",9
"[  0.2871393    0.27190854   0.23425816 ... 173.56455869 194.29092409
 192.96077155]",9
"[  0.22048323   0.22048323   0.22048323 ... 199.70699175 186.39855501
 184.32250814]",9
"[7.26739076e-02 1.05118666e-01 4.06339394e-02 ... 1.85316531e+02
 1.97745070e+02 1.94580459e+02]",9
"[1.52094147e-01 0.00000000e+00 0.00000000e+00 ... 1.93216978e+02
 1.95955210e+02 1.91718632e+02]",9
"[2.19629362e-01 0.00000000e+00 1.21455018e-01 ... 1.94785598e+02
 1.59230821e+02 1.91870006e+02]",9
"[2.25668523e-01 5.44497616e-02 1.61798485e-01 ... 2.00857810e+02
 2.00500147e+02 1.75925345e+02]",9
"[2.35461910e-01 2.04421006e-01 1.81144247e-01 ... 1.95336869e+02
 1.91624784e+02 1.82563939e+02]",9
"[  0.           0.           0.         ... 175.54928144 184.74969082
 192.42948312]",9
"[  0.37931173   0.           0.         ... 200.70666774 191.83237879
 177.51716865]",9
"[2.99286522e-01 7.75648954e-02 1.17624348e-01 ... 1.80235123e+02
 1.94893742e+02 2.03216630e+02]",9
"[2.79537049e-01 9.87497664e-02 0.00000000e+00 ... 1.93110156e+02
 1.96349139e+02 1.89607736e+02]",9
"[2.33467810e-01 1.15511049e-01 2.33467810e-01 ... 1.96995275e+02
 1.83406997e+02 1.96750011e+02]",9
"[  0.41301615   0.           0.22313623 ... 195.2148108  200.46362891
 194.17114635]",9
"[2.66576871e-01 2.92322359e-02 0.00000000e+00 ... 2.00648507e+02
 1.91298888e+02 1.95046452e+02]",9
"[2.25402324e-01 9.19480331e-02 3.16366892e-02 ... 1.12407078e+02
 2.01803709e+02 1.91097812e+02]",9
"[2.13175997e-01 1.30889263e-01 1.71071010e-01 ... 2.06908502e+02
 1.89917098e+02 1.71708854e+02]",9
"[2.53094740e-01 1.68714537e-01 1.92667921e-01 ... 1.97821879e+02
 2.03176434e+02 2.03259394e+02]",9
"[4.46932799e-01 1.90603176e-01 0.00000000e+00 ... 1.96668645e+02
 1.96648184e+02 1.83816737e+02]",9
"[2.22185227e-01 1.53799538e-01 2.09320040e-01 ... 1.79592800e+02
 1.94195279e+02 1.87041639e+02]",9
"[2.35697541e-01 1.92181265e-01 1.23196237e-01 ... 1.93366908e+02
 1.90707659e+02 1.82089692e+02]",9
"[1.18980982e-01 1.02812146e-01 2.72174472e-02 ... 1.85903620e+02
 1.89782302e+02 1.92639711e+02]",9
"[2.24113813e-01 1.90647801e-01 1.08215777e-01 ... 1.78029509e+02
 1.66924199e+02 1.99208264e+02]",9
"[2.27940138e-01 1.16549976e-01 1.06483603e-01 ... 1.49368547e+02
 1.73190065e+02 2.02833131e+02]",9
"[3.04611284e-01 7.94239894e-02 5.14994382e-02 ... 2.00074794e+02
 1.80300882e+02 1.98625368e+02]",9
"[2.25022972e-01 6.46120085e-02 8.15586496e-02 ... 1.60939434e+02
 2.01683194e+02 1.92832286e+02]",9
"[2.97148193e-01 0.00000000e+00 7.82326459e-02 ... 2.06174747e+02
 2.04142734e+02 1.98069581e+02]",9
"[2.52135709e-01 4.75041923e-02 2.62009763e-02 ... 2.10632298e+02
 2.00516592e+02 1.92241694e+02]",9
"[  0.           0.           0.         ... 186.52365128 199.2199219
 197.13513883]",9
"[  0.5          0.           0.         ... 193.76652262 180.19055243
 187.58138292]",9
"[  0.           0.           0.         ... 190.63793093 195.37286017
 184.95288377]",9
"[  0.5          0.           0.         ... 144.64688757 193.96864735
 190.3788412 ]",9
"[  0.           0.           0.         ... 147.16533764 210.25702251
 200.94209687]",9
"[1.60817396e-01 1.04544145e-01 1.30975442e-01 ... 1.77168671e+02
 1.93525068e+02 1.69345769e+02]",9
"[1.81114705e-01 9.32625464e-02 1.66433217e-01 ... 2.02797836e+02
 1.87547629e+02 2.06268192e+02]",9
"[  0.           0.           0.         ... 181.4584651  189.80011571
 183.95319132]",9
"[  0.5          0.           0.         ... 200.03780524 177.31620772
 189.06180584]",9
"[2.43759484e-01 1.12909160e-01 1.84723832e-01 ... 2.05246204e+02
 2.02416581e+02 1.72154612e+02]",9
"[1.54044114e-01 3.83662513e-02 2.76443809e-02 ... 1.92952241e+02
 1.75267935e+02 1.68502650e+02]",9
"[2.43948756e-01 1.42483154e-01 3.10866369e-02 ... 1.67692913e+02
 1.74650697e+02 1.83653227e+02]",9
"[2.30852063e-01 1.10963881e-01 2.30852063e-01 ... 2.01008898e+02
 1.95802202e+02 2.08669123e+02]",9
"[  0.3760847    0.           0.         ... 185.75514014 206.53195582
 204.60293463]",9
"[2.55188527e-01 0.00000000e+00 3.38538596e-04 ... 1.98788409e+02
 1.71312075e+02 2.10503152e+02]",9
"[  0.51935732   0.           0.         ... 160.61599742 201.93710084
 203.05592123]",9
"[  0.27034919   0.20447109   0.27034919 ... 187.13606013 196.8443061
 197.60653825]",9
"[3.24727336e-01 1.78613072e-01 2.22994521e-01 ... 1.98071893e+02
 2.00725240e+02 2.02408044e+02]",9
"[2.19981253e-01 1.22069639e-01 6.16799414e-02 ... 1.95716916e+02
 1.91701053e+02 1.65581941e+02]",9
"[2.77730199e-01 1.08208883e-01 2.40526840e-01 ... 1.80438798e+02
 1.86518415e+02 1.91270265e+02]",9
"[  0.           0.           0.         ... 193.30651422 180.85756149
 197.00500355]",9
"[2.17628480e-01 7.02556850e-02 1.06706877e-01 ... 2.00285567e+02
 1.69402930e+02 1.77478650e+02]",9
"[2.43568565e-01 6.74910726e-02 2.38478210e-01 ... 1.92113479e+02
 1.88685711e+02 1.75186866e+02]",9
"[1.33849317e-01 0.00000000e+00 1.73764482e-01 ... 1.76591494e+02
 1.80156044e+02 1.95544382e+02]",9
"[2.42030401e-01 1.84598055e-01 2.42030401e-01 ... 1.85850617e+02
 2.00958616e+02 1.74153195e+02]",9
"[2.32889172e-01 8.62879783e-02 7.22918335e-02 ... 1.85628737e+02
 1.92867864e+02 1.86090940e+02]",9
"[2.20694801e-01 8.13851111e-02 2.20694801e-01 ... 2.01760288e+02
 1.89316893e+02 1.89390316e+02]",9
"[2.49603692e-01 1.66317394e-01 9.20330303e-02 ... 2.02879421e+02
 1.91861432e+02 1.69378695e+02]",9
"[  0.474052     0.           0.         ... 207.64645848 200.7639267
 191.84242027]",9
"[3.34000388e-01 1.33164757e-01 4.05134793e-02 ... 1.97095245e+02
 1.87737545e+02 1.80582231e+02]",9
"[2.33553126e-01 1.41255294e-01 2.12341277e-01 ... 1.96488523e+02
 1.88978874e+02 2.01637392e+02]",9
"[  0.42877418   0.           0.         ... 199.58895641 198.3692493
 201.53202296]",9
"[3.01899563e-01 1.22293160e-01 3.51414408e-02 ... 1.92899182e+02
 1.78582232e+02 1.85073272e+02]",9
"[2.16979341e-01 1.33604051e-01 1.92529390e-01 ... 2.00276901e+02
 1.81941990e+02 1.79384603e+02]",9
"[  0.           0.           0.         ... 187.91693945 161.53042099
 192.71970966]",9
"[3.52486170e-01 5.72962188e-02 6.58619558e-02 ... 1.75428117e+02
 1.77879633e+02 1.70094499e+02]",9
"[1.63247815e-01 2.27689936e-01 7.55465792e-02 ... 1.63179846e+02
 1.83418111e+02 2.02439627e+02]",9
"[2.90929138e-01 5.49225813e-02 5.45136680e-02 ... 1.63261419e+02
 1.81993299e+02 1.91484678e+02]",9
"[  0.           0.           0.         ... 185.58213131 187.14460336
 175.43492436]",9
"[  0.           0.           0.         ... 186.57295487 151.59507473
 183.00052762]",9
"[3.20948665e-01 0.00000000e+00 5.01983775e-02 ... 1.88726136e+02
 1.74515092e+02 1.94341170e+02]",9
"[2.08609350e-01 1.66345415e-01 2.19491069e-01 ... 1.94057358e+02
 1.76089789e+02 1.80976423e+02]",9
"[  0.           0.           0.         ... 191.08658132 186.98557922
 200.05855296]",9
"[  0.           0.           0.         ... 164.91759902 186.00733419
 166.91092401]",9
"[  0.           0.           0.         ... 187.54106384 177.62760711
 160.24388415]",9
"[2.63749543e-01 1.43948269e-01 5.75637345e-02 ... 1.97578312e+02
 1.68210449e+02 1.95883850e+02]",9
"[2.36999109e-01 2.36999109e-01 1.28569845e-01 ... 1.98145400e+02
 2.03036087e+02 1.97717754e+02]",9
"[2.48680402e-01 1.53592836e-01 1.96824746e-01 ... 1.80220044e+02
 1.81616319e+02 2.01117294e+02]",9
"[2.27590861e-01 6.40130161e-02 1.58544978e-01 ... 1.91438998e+02
 1.89748156e+02 1.98481485e+02]",9
"[2.06236550e-01 1.66332294e-01 1.92599579e-01 ... 1.94022528e+02
 1.71565647e+02 1.87851025e+02]",9
"[  0.           0.           0.         ... 168.79641116 190.97589036
 194.57528677]",9
"[3.87272717e-01 1.14400928e-01 7.12357028e-02 ... 1.96055385e+02
 1.72227233e+02 1.96375099e+02]",9
"[  0.           0.           0.         ... 186.45539818 189.54007136
 196.09115528]",9
"[1.45529821e-01 0.00000000e+00 0.00000000e+00 ... 2.00130837e+02
 1.93425256e+02 1.57687969e+02]",9
"[4.42718802e-01 1.26153397e-01 1.56072154e-01 ... 1.64062881e+02
 1.77100383e+02 1.71817119e+02]",9
"[  0.2198612    0.20502362   0.2198612  ... 171.3281112  171.30009096
 197.40139039]",9
"[1.99512243e-01 1.07363683e-01 1.07157662e-01 ... 1.85853813e+02
 1.87721346e+02 1.74957008e+02]",9
"[2.06423439e-01 9.89208108e-02 1.07069186e-01 ... 1.87621282e+02
 1.73285082e+02 1.89416846e+02]",9
"[2.53501664e-01 1.69844281e-01 8.23585951e-02 ... 2.11038110e+02
 2.07429580e+02 1.74846864e+02]",9
"[2.27708811e-01 1.35250585e-01 2.27708811e-01 ... 1.97675573e+02
 1.92497746e+02 2.03067190e+02]",9
"[3.72815435e-01 1.51260862e-01 1.47178621e-01 ... 1.87055481e+02
 1.89422538e+02 1.83771386e+02]",9
"[2.02990120e-01 1.48703392e-01 1.99780476e-01 ... 1.64276781e+02
 1.88185766e+02 1.75713444e+02]",9
"[2.50690410e-01 5.07555172e-02 9.03736864e-02 ... 2.09271772e+02
 2.00937080e+02 1.98580906e+02]",9
